concept_id,entry_id,id,lemma,main_word,meaning,name,part_of_speech,poses,synset_id,synt_type
140492,712409,140492-V-712409,ЗАЩИЩАТЬСЯ ОТ ВОЗДЕЙСТВИЕ,ЗАЩИЩАТЬСЯ,1,ЗАЩИЩАТЬСЯ ОТ ВОЗДЕЙСТВИЯ,V,V Prep N,140492-V,VG
140492,138688,140492-V-138688,ЗАЩИЩАТЬ,,4,ЗАЩИЩАТЬ,V,,140492-V,V
140492,712407,140492-V-712407,ЗАЩИТИТЬСЯ ОТ ВОЗДЕЙСТВИЕ,ЗАЩИТИТЬСЯ,1,ЗАЩИТИТЬСЯ ОТ ВОЗДЕЙСТВИЯ,V,V Prep N,140492-V,VG
140492,712404,140492-V-712404,ЗАЩИТИТЬ ОТ ВОЗДЕЙСТВИЕ,ЗАЩИТИТЬ,1,ЗАЩИТИТЬ ОТ ВОЗДЕЙСТВИЯ,V,V Prep N,140492-V,VG
140492,712406,140492-V-712406,ЗАЩИЩАТЬ ОТ ВОЗДЕЙСТВИЕ,ЗАЩИЩАТЬ,1,ЗАЩИЩАТЬ ОТ ВОЗДЕЙСТВИЯ,V,V Prep N,140492-V,VG
144,115598,144-V-115598,ОТАПЛИВАТЬ,,1,ОТАПЛИВАТЬ,V,,144-V,V
144,115597,144-V-115597,ОТОПИТЬ,,1,ОТОПИТЬ,V,,144-V,V
1567,680463,1567-V-680463,ГОЛОСОВАТЬ ТАЙНО,ГОЛОСОВАТЬ,1,ГОЛОСОВАТЬ ТАЙНО,V,V Adv,1567-V,VG
130882,181778,130882-V-181778,ДОДУМЫВАТЬСЯ,,1,ДОДУМЫВАТЬСЯ,V,,130882-V,V
130882,181777,130882-V-181777,ДОДУМАТЬСЯ,,1,ДОДУМАТЬСЯ,V,,130882-V,V
118639,195785,118639-V-195785,ПОДАТЬ ЗНАК,ПОДАТЬ,1,ПОДАТЬ ЗНАК,V,V N,118639-V,VG
107467,201113,107467-V-201113,ВСТУПАТЬ В СГОВОР,ВСТУПАТЬ,1,ВСТУПАТЬ В СГОВОР,V,V Prep N,107467-V,VG
130184,135120,130184-V-135120,ВСПЫХНУТЬ,,5,ВСПЫХНУТЬ,V,,130184-V,V
130184,709015,130184-V-709015,ЗАЛИТЬСЯ РУМЯНЕЦ,ЗАЛИТЬСЯ,1,ЗАЛИТЬСЯ РУМЯНЦЕМ,V,V N,130184-V,VG
130184,709016,130184-V-709016,ЗАЛИТЬСЯ КРАСКА,ЗАЛИТЬСЯ,1,ЗАЛИТЬСЯ КРАСКОЙ,V,V N,130184-V,VG
130184,709017,130184-V-709017,ЗАЛИВАТЬСЯ КРАСКА,ЗАЛИВАТЬСЯ,1,ЗАЛИВАТЬСЯ КРАСКОЙ,V,V N,130184-V,VG
130184,135119,130184-V-135119,ВСПЫХИВАТЬ,,5,ВСПЫХИВАТЬ,V,,130184-V,V
126847,174380,126847-V-174380,НОКАУТИРОВАТЬ,,1,НОКАУТИРОВАТЬ,V,,126847-V,V
126847,214134,126847-V-214134,ПОСЛАТЬ В НОКАУТ,ПОСЛАТЬ,1,ПОСЛАТЬ В НОКАУТ,V,V Prep N,126847-V,VG
126847,214133,126847-V-214133,ОТПРАВИТЬ В НОКАУТ,ОТПРАВИТЬ,1,ОТПРАВИТЬ В НОКАУТ,V,V Prep N,126847-V,VG
115157,152906,115157-V-152906,СКАТИТЬ,,1,СКАТИТЬ,V,,115157-V,V
115157,152912,115157-V-152912,СКАТЫВАТЬ,,1,СКАТЫВАТЬ,V,,115157-V,V
115157,739363,115157-V-739363,СКАТИТЬ ВНИЗ,СКАТИТЬ,1,СКАТИТЬ ВНИЗ,V,V Adv,115157-V,VG
117660,135824,117660-V-135824,ГАЗИРОВАТЬ,,1,ГАЗИРОВАТЬ,V,,117660-V,V
112734,158011,112734-V-158011,ЭКОНОМИТЬ,,2,ЭКОНОМИТЬ,V,,112734-V,V
112734,154723,112734-V-154723,СЭКОНОМИТЬ,,2,СЭКОНОМИТЬ,V,,112734-V,V
112734,719794,112734-V-719794,РАСХОДОВАТЬ ЭКОНОМНО,РАСХОДОВАТЬ,1,РАСХОДОВАТЬ ЭКОНОМНО,V,V Adv,112734-V,VG
137397,146470,137397-V-146470,ПЕРЕЕЗЖАТЬ,,3,ПЕРЕЕЗЖАТЬ,V,,137397-V,V
137397,146473,137397-V-146473,ПЕРЕЕХАТЬ,,3,ПЕРЕЕХАТЬ,V,,137397-V,V
144032,728382,144032-V-728382,РЕЗКО ПОНИЗИТЬСЯ,ПОНИЗИТЬСЯ,1,РЕЗКО ПОНИЗИТЬСЯ,V,Adv V,144032-V,VG
144032,728986,144032-V-728986,ВОЙТИ В ПИКЕ,ВОЙТИ,3,ВОЙТИ В ПИКЕ,V,V Prep Adj,144032-V,VG
144032,746282,144032-V-746282,КАТИТЬСЯ ВНИЗ,КАТИТЬСЯ,3,КАТИТЬСЯ ВНИЗ,V,V Adv,144032-V,VG
144032,143843,144032-V-143843,ОБВАЛИТЬСЯ,,4,ОБВАЛИТЬСЯ,V,,144032-V,V
144032,144293,144032-V-144293,ОБРУШИТЬСЯ,,7,ОБРУШИТЬСЯ,V,,144032-V,V
144032,146013,144032-V-146013,ПАДАТЬ,,3,ПАДАТЬ,V,,144032-V,V
144032,746281,144032-V-746281,ПОКАТИТЬСЯ ВНИЗ,ПОКАТИТЬСЯ,3,ПОКАТИТЬСЯ ВНИЗ,V,V Adv,144032-V,VG
144032,728383,144032-V-728383,РЕЗКО ПОНИЖАТЬСЯ,ПОНИЖАТЬСЯ,1,РЕЗКО ПОНИЖАТЬСЯ,V,Adv V,144032-V,VG
144032,156051,144032-V-156051,УПАСТЬ,,3,УПАСТЬ,V,,144032-V,V
129720,755998,129720-V-755998,ЗАВОДИТЬ ВНУТРЬ,ЗАВОДИТЬ,1,ЗАВОДИТЬ ВНУТРЬ,V,V Prep,129720-V,VGprep
129720,755999,129720-V-755999,ЗАВЕСТИ ВНУТРЬ,ЗАВЕСТИ,1,ЗАВЕСТИ ВНУТРЬ,V,V Prep,129720-V,VGprep
129720,161834,129720-V-161834,ЗАВЕСТИ,,3,ЗАВЕСТИ,V,,129720-V,V
129720,134225,129720-V-134225,ВВЕСТИ,,5,ВВЕСТИ,V,,129720-V,V
129720,730815,129720-V-730815,ВВОДИТЬ ВНУТРЬ,ВВОДИТЬ,3,ВВОДИТЬ ВНУТРЬ,V,V Prep,129720-V,VGprep
129720,161835,129720-V-161835,ЗАВОДИТЬ,,3,ЗАВОДИТЬ,V,,129720-V,V
129720,730814,129720-V-730814,ВВЕСТИ ВНУТРЬ,ВВЕСТИ,3,ВВЕСТИ ВНУТРЬ,V,V Prep,129720-V,VGprep
129720,134228,129720-V-134228,ВВОДИТЬ,,5,ВВОДИТЬ,V,,129720-V,V
117878,157914,117878-V-157914,ШУШУКАТЬСЯ,,1,ШУШУКАТЬСЯ,V,,117878-V,V
117878,146840,117878-V-146840,ПЕРЕШЕПНУТЬСЯ,,1,ПЕРЕШЕПНУТЬСЯ,V,,117878-V,V
117878,711509,117878-V-711509,ЗАШЕПТАТЬСЯ,,1,ЗАШЕПТАТЬСЯ,V,,117878-V,V
117878,146841,117878-V-146841,ПЕРЕШЕПТЫВАТЬСЯ,,1,ПЕРЕШЕПТЫВАТЬСЯ,V,,117878-V,V
117878,157637,117878-V-157637,ШЕПТАТЬСЯ,,1,ШЕПТАТЬСЯ,V,,117878-V,V
117878,707554,117878-V-707554,ПОШЕПТАТЬСЯ,,1,ПОШЕПТАТЬСЯ,V,,117878-V,V
117878,748528,117878-V-748528,ШЕПОТ ПЕРЕГОВАРИВАТЬСЯ,ПЕРЕГОВАРИВАТЬСЯ,1,ШЕПОТОМ ПЕРЕГОВАРИВАТЬСЯ,V,N V,117878-V,VG
118663,186556,118663-V-186556,ОБЕСКРОВЛИВАТЬ,,1,ОБЕСКРОВЛИВАТЬ,V,,118663-V,V
118663,186555,118663-V-186555,ОБЕСКРОВИТЬ,,1,ОБЕСКРОВИТЬ,V,,118663-V,V
118663,139490,118663-V-139490,ИСТОЩАТЬ,,3,ИСТОЩАТЬ,V,,118663-V,V
118663,139493,118663-V-139493,ИСТОЩИТЬ,,3,ИСТОЩИТЬ,V,,118663-V,V
142435,216866,142435-V-216866,ВЗАИМОДОПОЛНЯТЬ,,1,ВЗАИМОДОПОЛНЯТЬ,V,,142435-V,V
647,680527,647-V-680527,ПРАВОНАРУШАЮЩИЙ,,1,ПРАВОНАРУШАЮЩИЙ,V,,647-V,V
647,736119,647-V-736119,ПЕРЕСТУПИТЬ ЗАКОН,ПЕРЕСТУПИТЬ,1,ПЕРЕСТУПИТЬ ЗАКОН,V,V N,647-V,VG
647,736120,647-V-736120,ПЕРЕСТУПАТЬ ЗАКОН,ПЕРЕСТУПАТЬ,1,ПЕРЕСТУПАТЬ ЗАКОН,V,V N,647-V,VG
647,176131,647-V-176131,ПРЕСТУПИТЬ ЗАКОН,ПРЕСТУПИТЬ,1,ПРЕСТУПИТЬ ЗАКОН,V,V N,647-V,VG
647,748525,647-V-748525,СОДЕЯННЫЙ,,1,СОДЕЯННЫЙ,V,,647-V,V
647,196061,647-V-196061,НАРУШИТЬ ЗАКОН,НАРУШИТЬ,1,НАРУШИТЬ ЗАКОН,V,V N,647-V,VG
647,213064,647-V-213064,НАРУШАТЬ ЗАКОНОДАТЕЛЬСТВО,НАРУШАТЬ,1,НАРУШАТЬ ЗАКОНОДАТЕЛЬСТВО,V,V N,647-V,VG
647,196062,647-V-196062,НАРУШАТЬ ЗАКОН,НАРУШАТЬ,1,НАРУШАТЬ ЗАКОН,V,V N,647-V,VG
647,755038,647-V-755038,ЗАКОН НЕ ПИСАТЬ,ПИСАТЬ,1,ЗАКОН НЕ ПИСАН,V,N Prtc V,647-V,VG
117172,150090,117172-V-150090,ПРОПИТЬ,,2,ПРОПИТЬ,V,,117172-V,V
117172,150077,117172-V-150077,ПРОПИВАТЬ,,2,ПРОПИВАТЬ,V,,117172-V,V
117172,728824,117172-V-728824,ПРОПИВАТЬ ДЕНЬГИ,ПРОПИВАТЬ,1,ПРОПИВАТЬ ДЕНЬГИ,V,V N,117172-V,VG
117172,728823,117172-V-728823,ПРОПИТЬ ДЕНЬГИ,ПРОПИТЬ,1,ПРОПИТЬ ДЕНЬГИ,V,V N,117172-V,VG
123558,738102,123558-V-738102,СДЕЛАТЬ ОКРУГЛЫЙ,СДЕЛАТЬ,1,СДЕЛАТЬ ОКРУГЛЫМ,V,V Adj,123558-V,VG
123558,166785,123558-V-166785,ОКРУГЛИТЬ,,2,ОКРУГЛИТЬ,V,,123558-V,V
123558,166786,123558-V-166786,ОКРУГЛЯТЬ,,2,ОКРУГЛЯТЬ,V,,123558-V,V
123558,738101,123558-V-738101,СДЕЛАТЬ КРУГЛЫЙ,СДЕЛАТЬ,1,СДЕЛАТЬ КРУГЛЫМ,V,V Adj,123558-V,VG
154876,153919,154876-V-153919,СПИСАТЬ,,5,СПИСАТЬ,V,,154876-V,V
154876,686806,154876-V-686806,СДИРАТЬ,,4,СДИРАТЬ,V,,154876-V,V
154876,153924,154876-V-153924,СПИСЫВАТЬ,,5,СПИСЫВАТЬ,V,,154876-V,V
154876,153550,154876-V-153550,СОДРАТЬ,,4,СОДРАТЬ,V,,154876-V,V
137167,176829,137167-V-176829,ВЫСЛАТЬ,,4,ВЫСЛАТЬ,V,,137167-V,V
137167,176830,137167-V-176830,ВЫСЫЛАТЬ,,4,ВЫСЫЛАТЬ,V,,137167-V,V
142076,756208,142076-V-756208,НЕДОУКОМПЛЕКТОВАТЬ,,1,НЕДОУКОМПЛЕКТОВАТЬ,V,,142076-V,V
3977,146219,3977-V-146219,ПАТРУЛИРОВАТЬ,,1,ПАТРУЛИРОВАТЬ,V,,3977-V,V
117016,145771,117016-V-145771,ОТСТРАЧИВАТЬ,,1,ОТСТРАЧИВАТЬ,V,,117016-V,V
117016,145781,117016-V-145781,ОТСТРОЧИТЬ,,1,ОТСТРОЧИТЬ,V,,117016-V,V
120088,161076,120088-V-161076,РАЗОБЛАЧАТЬ,,1,РАЗОБЛАЧАТЬ,V,,120088-V,V
120088,180230,120088-V-180230,ВЫВЕСТИ НА ЧИСТЫЙ ВОДА,ВЫВЕСТИ,1,ВЫВЕСТИ НА ЧИСТУЮ ВОДУ,V,V Prep Adj N,120088-V,VG
120088,161075,120088-V-161075,РАЗОБЛАЧИТЬ,,1,РАЗОБЛАЧИТЬ,V,,120088-V,V
153116,746740,153116-V-746740,БЛАГОТВОРНЫЙ ВЛИЯТЬ,БЛАГОТВОРНЫЙ,1,БЛАГОТВОРНО ВЛИЯТЬ,V,Adj V,153116-V,VG
153116,746739,153116-V-746739,БЛАГОТВОРНЫЙ ПОДЕЙСТВОВАТЬ,БЛАГОТВОРНЫЙ,1,БЛАГОТВОРНО ПОДЕЙСТВОВАТЬ,V,Adj V,153116-V,VG
140473,134867,140473-V-134867,ВООРУЖИТЬ,,4,ВООРУЖИТЬ,V,,140473-V,V
140473,134866,140473-V-134866,ВООРУЖАТЬ,,4,ВООРУЖАТЬ,V,,140473-V,V
153793,751733,153793-V-751733,НАСМЕРТЬ РАЗБИТЬСЯ,РАЗБИТЬСЯ,1,НАСМЕРТЬ РАЗБИТЬСЯ,V,Adv V,153793-V,VG
153793,751732,153793-V-751732,РАЗБИВАТЬСЯ НАСМЕРТЬ,РАЗБИВАТЬСЯ,1,РАЗБИВАТЬСЯ НАСМЕРТЬ,V,V Adv,153793-V,VG
153793,751731,153793-V-751731,РАЗБИТЬСЯ НАСМЕРТЬ,РАЗБИТЬСЯ,1,РАЗБИТЬСЯ НАСМЕРТЬ,V,V Adv,153793-V,VG
153793,754956,153793-V-754956,УБИТЬСЯ,,1,УБИТЬСЯ,V,,153793-V,V
130336,135221,130336-V-135221,ВЫБИВАТЬ,,5,ВЫБИВАТЬ,V,,130336-V,V
130336,726323,130336-V-726323,ВЫБИВАТЬ С ТРУД,ВЫБИВАТЬ,1,ВЫБИВАТЬ С ТРУДОМ,V,V Prep N,130336-V,VG
130336,135224,130336-V-135224,ВЫБИТЬ,,5,ВЫБИТЬ,V,,130336-V,V
130336,726322,130336-V-726322,ВЫБИТЬ С ТРУД,ВЫБИТЬ,1,ВЫБИТЬ С ТРУДОМ,V,V Prep N,130336-V,VG
130336,135590,130336-V-135590,ВЫРВАТЬ,,3,ВЫРВАТЬ,V,,130336-V,V
130336,726324,130336-V-726324,ВЫРВАТЬ С ТРУД,ВЫРВАТЬ,1,ВЫРВАТЬ С ТРУДОМ,V,V Prep N,130336-V,VG
130336,135618,130336-V-135618,ВЫРЫВАТЬ,,4,ВЫРЫВАТЬ,V,,130336-V,V
130336,726325,130336-V-726325,ВЫРЫВАТЬ С ТРУД,ВЫРЫВАТЬ,1,ВЫРЫВАТЬ С ТРУДОМ,V,V Prep N,130336-V,VG
120140,161207,120140-V-161207,НАГРЕМЕТЬ,,1,НАГРЕМЕТЬ,V,,120140-V,V
120140,161206,120140-V-161206,НАШУМЕТЬ,,3,НАШУМЕТЬ,V,,120140-V,V
131121,755573,131121-V-755573,МЕХАНИЗМ ЗАВОДИТЬСЯ,ЗАВОДИТЬСЯ,1,МЕХАНИЗМ ЗАВОДИТСЯ,V,N V,131121-V,VG
131121,161834,131121-V-161834,ЗАВЕСТИ,,4,ЗАВЕСТИ,V,,131121-V,V
131121,742764,131121-V-742764,ЗАВЕСТИ МЕХАНИЗМ,ЗАВЕСТИ,1,ЗАВЕСТИ МЕХАНИЗМ,V,V N,131121-V,VG
131121,182279,131121-V-182279,ЗАВЕСТИСЬ,,3,ЗАВЕСТИСЬ,V,,131121-V,V
131121,161835,131121-V-161835,ЗАВОДИТЬ,,4,ЗАВОДИТЬ,V,,131121-V,V
131121,742765,131121-V-742765,ЗАВОДИТЬ МЕХАНИЗМ,ЗАВОДИТЬ,1,ЗАВОДИТЬ МЕХАНИЗМ,V,V N,131121-V,VG
131121,182280,131121-V-182280,ЗАВОДИТЬСЯ,,3,ЗАВОДИТЬСЯ,V,,131121-V,V
154282,755572,154282-V-755572,ВЫСТАВИТЬ ОХРАНА,ВЫСТАВИТЬ,1,ВЫСТАВИТЬ ОХРАНУ,V,V N,154282-V,VG
154282,135670,154282-V-135670,ВЫСТАВЛЯТЬ,,8,ВЫСТАВЛЯТЬ,V,,154282-V,V
154282,135667,154282-V-135667,ВЫСТАВИТЬ,,8,ВЫСТАВИТЬ,V,,154282-V,V
154282,755571,154282-V-755571,ВЫСТАВИТЬ ПОСТ,ВЫСТАВИТЬ,1,ВЫСТАВИТЬ ПОСТ,V,V N,154282-V,VG
146698,708590,146698-V-708590,СКРЫТЬСЯ С ГЛАЗ,СКРЫТЬСЯ,1,СКРЫТЬСЯ С ГЛАЗ,V,V Prep N,146698-V,VG
146698,708591,146698-V-708591,СКРЫВАТЬСЯ С ГЛАЗ,СКРЫВАТЬСЯ,1,СКРЫВАТЬСЯ С ГЛАЗ,V,V Prep N,146698-V,VG
146698,708589,146698-V-708589,СКРЫТЬСЯ ИЗ ВИД,СКРЫТЬСЯ,1,СКРЫТЬСЯ ИЗ ВИДУ,V,V Prep N,146698-V,VG
146698,708588,146698-V-708588,СКРЫТЬСЯ ИЗ ПОЛЕ ЗРЕНИЕ,СКРЫТЬСЯ,1,СКРЫТЬСЯ ИЗ ПОЛЯ ЗРЕНИЯ,V,V Prep N N,146698-V,VG
146698,154019,146698-V-154019,СПРЯТАТЬСЯ,,4,СПРЯТАТЬСЯ,V,,146698-V,V
146698,153077,146698-V-153077,СКРЫВАТЬСЯ,,5,СКРЫВАТЬСЯ,V,,146698-V,V
146698,153079,146698-V-153079,СКРЫТЬСЯ,,4,СКРЫТЬСЯ,V,,146698-V,V
146698,150475,146698-V-150475,ПРЯТАТЬСЯ,,4,ПРЯТАТЬСЯ,V,,146698-V,V
118199,200566,118199-V-200566,ДОСТАВЛЯТЬ ЗАТРУДНЕНИЕ,ДОСТАВЛЯТЬ,1,ДОСТАВЛЯТЬ ЗАТРУДНЕНИЕ,V,V N,118199-V,VG
118199,138579,118199-V-138579,ЗАТРУДНИТЬ,,2,ЗАТРУДНИТЬ,V,,118199-V,V
118199,138581,118199-V-138581,ЗАТРУДНЯТЬ,,2,ЗАТРУДНЯТЬ,V,,118199-V,V
118199,156356,118199-V-156356,УТРУЖДАТЬ,,1,УТРУЖДАТЬ,V,,118199-V,V
118199,200565,118199-V-200565,ДОСТАВИТЬ ЗАТРУДНЕНИЕ,ДОСТАВИТЬ,1,ДОСТАВИТЬ ЗАТРУДНЕНИЕ,V,V N,118199-V,VG
121506,164585,121506-V-164585,КОЧЕВАТЬ,,2,КОЧЕВАТЬ,V,,121506-V,V
132237,184694,132237-V-184694,СМАЛОДУШНИЧАТЬ,,1,СМАЛОДУШНИЧАТЬ,V,,132237-V,V
132237,184693,132237-V-184693,МАЛОДУШНИЧАТЬ,,1,МАЛОДУШНИЧАТЬ,V,,132237-V,V
145354,697729,145354-V-697729,ПРЕКРАТИТЬ БРАК,ПРЕКРАТИТЬ,1,ПРЕКРАТИТЬ БРАК,V,V N,145354-V,VG
126124,181074,126124-V-181074,ВЫХОЛАЩИВАТЬ,,2,ВЫХОЛАЩИВАТЬ,V,,126124-V,V
126124,171852,126124-V-171852,ОСКОПЛЯТЬ,,1,ОСКОПЛЯТЬ,V,,126124-V,V
126124,171851,126124-V-171851,ОСКОПИТЬ,,1,ОСКОПИТЬ,V,,126124-V,V
126124,171849,126124-V-171849,КАСТРИРОВАТЬ,,1,КАСТРИРОВАТЬ,V,,126124-V,V
126124,181073,126124-V-181073,ВЫХОЛОСТИТЬ,,2,ВЫХОЛОСТИТЬ,V,,126124-V,V
114119,147801,114119-V-147801,ПОДТАЛКИВАТЬ,,2,ПОДТАЛКИВАТЬ,V,,114119-V,V
114119,147812,114119-V-147812,ПОДТОЛКНУТЬ,,2,ПОДТОЛКНУТЬ,V,,114119-V,V
149802,140307,149802-V-140307,КОЛЕБАТЬСЯ,,5,КОЛЕБАТЬСЯ,V,,149802-V,V
149802,147974,149802-V-147974,ПОКОЛЕБАТЬСЯ,,5,ПОКОЛЕБАТЬСЯ,V,,149802-V,V
149802,205971,149802-V-205971,ЗАКОЛЕБАТЬСЯ,,5,ЗАКОЛЕБАТЬСЯ,V,,149802-V,V
153001,745869,153001-V-745869,ПЛАКАТЬ ОТ РАДОСТЬ,ПЛАКАТЬ,1,ПЛАКАТЬ ОТ РАДОСТИ,V,V Prep N,153001-V,VG
154736,145648,154736-V-145648,ОТПУСКАТЬ,,5,ОТПУСКАТЬ,V,,154736-V,V
154736,145650,154736-V-145650,ОТПУСТИТЬ,,5,ОТПУСТИТЬ,V,,154736-V,V
135439,193431,135439-V-193431,ТУНЕЯДСТВОВАТЬ,,1,ТУНЕЯДСТВОВАТЬ,V,,135439-V,V
135439,193429,135439-V-193429,ДАРМОЕДНИЧАТЬ,,1,ДАРМОЕДНИЧАТЬ,V,,135439-V,V
121343,164072,121343-V-164072,КОНСУЛЬТИРОВАТЬСЯ,,1,КОНСУЛЬТИРОВАТЬСЯ,V,,121343-V,V
121343,200647,121343-V-200647,ПОЛУЧИТЬ КОНСУЛЬТАЦИЯ,ПОЛУЧИТЬ,1,ПОЛУЧИТЬ КОНСУЛЬТАЦИЮ,V,V N,121343-V,VG
121343,200648,121343-V-200648,ПОЛУЧАТЬ КОНСУЛЬТАЦИЯ,ПОЛУЧАТЬ,1,ПОЛУЧАТЬ КОНСУЛЬТАЦИЮ,V,V N,121343-V,VG
121343,164073,121343-V-164073,ПРОКОНСУЛЬТИРОВАТЬСЯ,,1,ПРОКОНСУЛЬТИРОВАТЬСЯ,V,,121343-V,V
111785,185895,111785-V-185895,НАВЕСТИ ЛОСК,НАВЕСТИ,1,НАВЕСТИ ЛОСК,V,V N,111785-V,VG
111785,143328,111785-V-143328,НАТИРАТЬ,,3,НАТИРАТЬ,V,,111785-V,V
111785,143320,111785-V-143320,НАТЕРЕТЬ,,3,НАТЕРЕТЬ,V,,111785-V,V
111785,185896,111785-V-185896,НАВОДИТЬ ЛОСК,НАВОДИТЬ,1,НАВОДИТЬ ЛОСК,V,V N,111785-V,VG
130948,189474,130948-V-189474,ДОПОЛЗТИ,,2,ДОПОЛЗТИ,V,,130948-V,V
130948,181932,130948-V-181932,ДОТАСКИВАТЬСЯ,,1,ДОТАСКИВАТЬСЯ,V,,130948-V,V
130948,181931,130948-V-181931,ДОТАЩИТЬСЯ,,1,ДОТАЩИТЬСЯ,V,,130948-V,V
130948,189475,130948-V-189475,ДОПОЛЗАТЬ,,2,ДОПОЛЗАТЬ,V,,130948-V,V
143610,678782,143610-V-678782,ОБМАТЕРИТЬ,,1,ОБМАТЕРИТЬ,V,,143610-V,V
143610,741604,143610-V-741604,ОБРУГАТЬ МАТ,ОБРУГАТЬ,1,ОБРУГАТЬ МАТОМ,V,V N,143610-V,VG
143610,676869,143610-V-676869,МАТЕРИТЬ,,1,МАТЕРИТЬ,V,,143610-V,V
143610,710801,143610-V-710801,ВЫМАТЕРИТЬ,,1,ВЫМАТЕРИТЬ,V,,143610-V,V
7752,735396,7752-V-735396,МОНИТОРИТЬ,,1,МОНИТОРИТЬ,V,,7752-V,V
141680,214394,141680-V-214394,УЧИНИТЬ,,1,УЧИНИТЬ,V,,141680-V,V
141680,214395,141680-V-214395,УЧИНЯТЬ,,1,УЧИНЯТЬ,V,,141680-V,V
141490,728947,141490-V-728947,ОШИБИТЬСЯ В СЧЕТ,ОШИБИТЬСЯ,1,ОШИБИТЬСЯ В СЧЕТЕ,V,V Prep N,141490-V,VG
141490,150300,141490-V-150300,ПРОСЧИТЫВАТЬСЯ,,3,ПРОСЧИТЫВАТЬСЯ,V,,141490-V,V
141490,728945,141490-V-728945,ОБСЧИТАТЬСЯ,,1,ОБСЧИТАТЬСЯ,V,,141490-V,V
141490,150298,141490-V-150298,ПРОСЧИТАТЬСЯ,,3,ПРОСЧИТАТЬСЯ,V,,141490-V,V
141490,760620,141490-V-760620,ОБЧЕСТЬСЯ,,1,ОБЧЕСТЬСЯ,V,,141490-V,V
141490,728946,141490-V-728946,ОБСЧИТЫВАТЬСЯ,,1,ОБСЧИТЫВАТЬСЯ,V,,141490-V,V
574,206265,574-V-206265,УЙТИ С МОЛОТОК,УЙТИ,1,УЙТИ С МОЛОТКА,V,V Prep N,574-V,VG
574,712479,574-V-712479,ПРОДАТЬ С МОЛОТОК,ПРОДАТЬ,1,ПРОДАТЬ С МОЛОТКА,V,V Prep N,574-V,VG
574,712478,574-V-712478,ПОЙТИ С МОЛОТОК,ПОЙТИ,1,ПОЙТИ С МОЛОТКА,V,V Prep N,574-V,VG
122242,163204,122242-V-163204,ПЕРЕСТУПИТЬ,,4,ПЕРЕСТУПИТЬ,V,,122242-V,V
122242,163205,122242-V-163205,ПЕРЕСТУПАТЬ,,4,ПЕРЕСТУПАТЬ,V,,122242-V,V
122242,176130,122242-V-176130,ПРЕСТУПАТЬ,,1,ПРЕСТУПАТЬ,V,,122242-V,V
122242,176129,122242-V-176129,ПРЕСТУПИТЬ,,1,ПРЕСТУПИТЬ,V,,122242-V,V
122242,758677,122242-V-758677,ДОПУСКАТЬ НАРУШЕНИЕ,ДОПУСКАТЬ,1,ДОПУСКАТЬ НАРУШЕНИЕ,V,V N,122242-V,VG
122242,758676,122242-V-758676,ДОПУСТИТЬ НАРУШЕНИЕ,ДОПУСТИТЬ,1,ДОПУСТИТЬ НАРУШЕНИЕ,V,V N,122242-V,VG
122242,143172,122242-V-143172,НАРУШАТЬ,,3,НАРУШАТЬ,V,,122242-V,V
122242,143176,122242-V-143176,НАРУШИТЬ,,3,НАРУШИТЬ,V,,122242-V,V
122242,735083,122242-V-735083,НЕ СОБЛЮДАТЬ,СОБЛЮДАТЬ,1,НЕ СОБЛЮДАТЬ,V,Prtc V,122242-V,VG
122242,735084,122242-V-735084,НЕ СОБЛЮСТИ,СОБЛЮСТИ,1,НЕ СОБЛЮСТИ,V,Prtc V,122242-V,VG
111591,151283,111591-V-151283,РАСПОЗНАВАТЬ,,1,РАСПОЗНАВАТЬ,V,,111591-V,V
111591,760459,111591-V-760459,РАСПОЗНАВАТЬСЯ,,1,РАСПОЗНАВАТЬСЯ,V,,111591-V,V
111591,151285,111591-V-151285,РАСПОЗНАТЬ,,1,РАСПОЗНАТЬ,V,,111591-V,V
111591,150903,111591-V-150903,РАЗЛИЧАТЬ,,3,РАЗЛИЧАТЬ,V,,111591-V,V
111591,150909,111591-V-150909,РАЗЛИЧИТЬ,,3,РАЗЛИЧИТЬ,V,,111591-V,V
151498,172147,151498-V-172147,ПЕРЕОЦЕНИВАТЬ,,4,ПЕРЕОЦЕНИВАТЬ,V,,151498-V,V
151498,172146,151498-V-172146,ПЕРЕОЦЕНИТЬ,,4,ПЕРЕОЦЕНИТЬ,V,,151498-V,V
107159,198328,107159-V-198328,ОКРИКИВАТЬ,,1,ОКРИКИВАТЬ,V,,107159-V,V
107159,144695,107159-V-144695,ОКРИКНУТЬ,,1,ОКРИКНУТЬ,V,,107159-V,V
131136,182301,131136-V-182301,ОПЫЛИТЬСЯ,,1,ОПЫЛИТЬСЯ,V,,131136-V,V
131136,182302,131136-V-182302,ОПЫЛЯТЬСЯ,,1,ОПЫЛЯТЬСЯ,V,,131136-V,V
131136,756499,131136-V-756499,ОПЫЛЯТЬ,,1,ОПЫЛЯТЬ,V,,131136-V,V
127231,736528,127231-V-736528,ОПЕРЕДИТЬ ПРИ ДВИЖЕНИЕ,ОПЕРЕДИТЬ,1,ОПЕРЕДИТЬ ПРИ ДВИЖЕНИИ,V,V Prep N,127231-V,VG
127231,144787,127231-V-144787,ОПЕРЕДИТЬ,,3,ОПЕРЕДИТЬ,V,,127231-V,V
